,ID,Pin-code,age,Fam members,Education,T.Experience,Income,Mortgage,Fixed Deposit,Demat,Net Banking,Loan
1101,10001102,110001,40,3.0,Post Graduate,17.0,760000,0,no,no,no,no
1102,10001103,110001,27,1.0,Post Graduate,3.0,672000,0,no,no,yes,no
1103,10001104,110003,36,1.0,Under Graduate,14.0,392000,0,no,no,no,no
1104,10001105,110003,49,1.0,Under Graduate,25.0,1448000,0,no,no,yes,no
1105,10001106,110014,33,1.0,Graduate,10.0,1456000,1832000,yes,no,yes,yes
1106,10001107,110011,35,2.0,Under Graduate,13.0,560000,0,no,no,no,no
1107,10001108,110003,45,3.0,Under Graduate,21.0,632000,1480000,no,no,yes,no
1108,10001109,110003,53,4.0,Graduate,29.0,488000,0,no,no,yes,no
1109,10001110,110014,63,2.0,Under Graduate,41.0,968000,0,no,no,yes,no
1110,10001111,110011,56,3.0,Under Graduate,33.0,272000,664000,no,no,yes,no
1111,10001112,110004,52,1.0,Under Graduate,28.0,1464000,3536000,no,no,no,no
1112,10001113,110011,50,1.0,Post Graduate,28.0,408000,0,no,yes,no,no
1113,10001114,110011,26,3.0,Post Graduate,2.0,560000,0,no,no,no,no
1114,10001115,110014,30,1.0,Under Graduate,8.0,312000,0,no,no,yes,no
1115,10001116,110011,49,3.0,Graduate,24.0,672000,0,no,no,no,no
1116,10001117,110001,41,1.0,Under Graduate,18.0,976000,0,no,no,yes,no
1117,10001118,110014,40,1.0,Under Graduate,18.0,1160000,1056000,no,no,yes,no
1118,10001119,110003,40,2.0,Under Graduate,17.0,784000,0,no,no,yes,no
1119,10001120,110003,39,1.0,Post Graduate,16.0,632000,1864000,no,no,yes,no
1120,10001121,110011,32,2.0,Post Graduate,8.0,304000,0,no,no,yes,no
1121,10001122,110004,28,3.0,Graduate,6.0,392000,1568000,no,no,no,no
1122,10001123,110003,30,1.0,Under Graduate,7.0,304000,0,no,no,yes,no
1123,10001124,110003,44,4.0,Post Graduate,20.0,728000,0,no,no,no,no
1124,10001125,110014,36,4.0,Under Graduate,12.0,232000,0,no,no,no,no
1125,10001126,110001,35,2.0,Under Graduate,13.0,1376000,0,no,no,no,no
1126,10001127,110004,30,2.0,Under Graduate,8.0,832000,0,no,no,no,yes
1127,10001128,110011,33,1.0,Under Graduate,9.0,464000,0,no,no,yes,no
1128,10001129,110014,28,2.0,Graduate,5.0,1368000,0,no,no,no,yes
1129,10001130,110001,28,3.0,Under Graduate,4.0,584000,0,yes,no,yes,yes
1130,10001131,110004,56,1.0,Under Graduate,32.0,1528000,0,no,no,no,no
1131,10001132,110004,55,2.0,Post Graduate,27.0,720000,0,no,no,yes,no
1132,10001133,110004,32,3.0,Under Graduate,9.0,440000,0,yes,yes,yes,no
1133,10001134,110014,29,1.0,Graduate,4.0,224000,0,no,no,no,no
1134,10001135,110001,37,1.0,Post Graduate,14.0,336000,0,no,no,yes,no
1135,10001136,110004,55,1.0,Graduate,33.0,72000,728000,no,yes,yes,no
1136,10001137,110003,45,1.0,Graduate,21.0,520000,0,no,yes,yes,no
1137,10001138,110004,49,4.0,Post Graduate,26.0,1072000,0,yes,yes,yes,yes
1138,10001139,110004,28,4.0,Under Graduate,6.0,664000,0,no,yes,yes,no
1139,10001140,110014,53,3.0,Graduate,28.0,304000,0,no,no,yes,no
1140,10001141,110004,30,4.0,Under Graduate,6.0,104000,0,no,no,yes,no
1141,10001142,110001,30,3.0,Post Graduate,7.0,1144000,0,no,no,yes,yes
1142,10001143,110001,42,4.0,Under Graduate,20.0,600000,0,no,no,no,no
1143,10001144,110004,31,1.0,Post Graduate,7.0,960000,0,no,no,yes,yes
1144,10001145,110003,47,1.0,Graduate,24.0,728000,0,no,no,no,no
1145,10001146,110011,30,2.0,Post Graduate,6.0,792000,0,no,no,no,no
1146,10001147,110001,29,1.0,Under Graduate,7.0,568000,624000,no,yes,no,no
1147,10001148,110003,35,1.0,Graduate,13.0,888000,0,no,no,no,no
1148,10001149,110011,39,1.0,Under Graduate,15.0,864000,0,no,no,no,no
1149,10001150,110001,54,1.0,Under Graduate,32.0,1264000,0,no,no,no,no
1150,10001151,110001,53,3.0,Under Graduate,31.0,648000,0,no,no,yes,no
1151,10001152,110001,47,2.0,Post Graduate,23.0,96000,0,yes,yes,yes,no
1152,10001153,110001,61,2.0,Under Graduate,37.0,168000,0,no,no,yes,no
1153,10001154,110003,53,4.0,Under Graduate,30.0,440000,1720000,no,no,yes,no
1154,10001155,110001,57,1.0,Post Graduate,35.0,336000,0,no,no,yes,no
1155,10001156,110004,39,2.0,Under Graduate,16.0,648000,0,no,no,no,no
1156,10001157,110003,47,4.0,Under Graduate,25.0,104000,696000,no,no,no,no
1157,10001158,110011,46,1.0,Under Graduate,23.0,1056000,1256000,no,no,no,no
1158,10001159,110004,39,1.0,Post Graduate,16.0,792000,0,no,no,yes,no
1159,10001160,110014,48,4.0,Under Graduate,26.0,184000,0,no,no,no,no
1160,10001161,110001,26,1.0,Graduate,1.0,320000,0,no,yes,yes,no
1161,10001162,110004,34,3.0,Under Graduate,11.0,1448000,0,no,no,no,yes
1162,10001163,110004,36,2.0,Under Graduate,14.0,896000,3152000,no,no,no,no
1163,10001164,110001,32,2.0,Under Graduate,9.0,1104000,1816000,no,no,yes,no
1164,10001165,110011,39,3.0,Graduate,17.0,752000,2616000,yes,yes,yes,yes
1165,10001166,110011,41,1.0,Under Graduate,19.0,904000,0,no,no,no,no
1166,10001167,110003,28,4.0,Graduate,5.0,896000,0,no,no,no,yes
1167,10001168,110001,35,2.0,Under Graduate,12.0,1520000,3800000,no,no,yes,no
1168,10001169,110004,60,1.0,Post Graduate,37.0,304000,0,no,no,yes,no
1169,10001170,110011,38,1.0,Post Graduate,16.0,256000,1264000,no,no,yes,no
1170,10001171,110004,33,3.0,Graduate,10.0,832000,0,no,no,no,no
1171,10001172,110011,62,1.0,Graduate,40.0,344000,0,no,no,yes,no
1172,10001173,110004,47,3.0,Graduate,24.0,360000,0,no,yes,yes,no
1173,10001174,110004,22,2.0,Graduate,-1.0,280000,0,no,no,no,no
1174,10001175,110004,34,4.0,Graduate,10.0,336000,0,no,no,yes,no
1175,10001176,110014,27,1.0,Graduate,4.0,464000,0,no,no,yes,no
1176,10001177,110004,27,4.0,Under Graduate,3.0,824000,0,no,no,yes,yes
1177,10001178,110004,26,1.0,Graduate,3.0,568000,1192000,yes,yes,yes,yes
1178,10001179,110014,31,1.0,Graduate,7.0,112000,784000,no,no,yes,no
1179,10001180,110003,34,3.0,Post Graduate,11.0,784000,0,no,yes,no,no
1180,10001181,110003,40,1.0,Graduate,17.0,720000,0,no,no,no,no
1181,10001182,110014,23,4.0,Under Graduate,0.0,520000,0,no,yes,no,no
1182,10001183,110004,26,4.0,Under Graduate,2.0,152000,0,no,no,yes,no
1183,10001184,110001,48,3.0,Graduate,25.0,280000,0,no,no,yes,no
1184,10001185,110001,32,4.0,Under Graduate,9.0,568000,0,no,no,yes,no
1185,10001186,110004,41,3.0,Under Graduate,19.0,248000,0,no,no,no,no
1186,10001187,110004,60,4.0,Graduate,38.0,344000,0,no,no,yes,no
1187,10001188,110001,59,1.0,Graduate,36.0,192000,696000,no,yes,no,no
1188,10001189,110011,43,2.0,Post Graduate,19.0,464000,0,no,yes,no,no
1189,10001190,110001,40,2.0,Under Graduate,17.0,920000,0,no,no,yes,no
1190,10001191,110014,37,2.0,Under Graduate,15.0,1344000,1216000,no,yes,no,no
1191,10001192,110003,27,1.0,Under Graduate,5.0,1024000,0,no,no,yes,no
1192,10001193,110001,43,1.0,Under Graduate,20.0,1104000,0,no,no,no,no
1193,10001194,110003,56,3.0,Graduate,32.0,648000,0,no,no,yes,no
1194,10001195,110001,27,4.0,Post Graduate,3.0,328000,0,no,no,yes,no
1195,10001196,110003,30,2.0,Graduate,7.0,984000,0,no,no,yes,yes
1196,10001197,110011,35,2.0,Under Graduate,13.0,568000,752000,no,no,yes,no
1197,10001198,110014,46,1.0,Post Graduate,23.0,64000,0,no,no,no,no
1198,10001199,110003,38,2.0,Under Graduate,14.0,336000,808000,no,no,yes,no
1199,10001200,110011,27,2.0,Under Graduate,4.0,496000,1472000,no,no,yes,no
1200,10001201,110014,34,4.0,Under Graduate,12.0,176000,728000,no,yes,yes,no
1201,10001202,110011,33,4.0,Graduate,8.0,304000,0,no,no,yes,no
1202,10001203,110004,33,4.0,Graduate,11.0,192000,0,no,no,no,no
1203,10001204,110004,60,3.0,Under Graduate,37.0,400000,0,no,no,yes,no
1204,10001205,110014,24,4.0,Graduate,1.0,1520000,1576000,no,no,yes,yes
1205,10001206,110011,30,2.0,Under Graduate,7.0,752000,0,no,no,yes,no
1206,10001207,110004,61,4.0,Post Graduate,37.0,1320000,0,no,no,no,yes
1207,10001208,110001,36,4.0,Graduate,12.0,344000,0,no,no,no,no
1208,10001209,110003,48,1.0,Graduate,26.0,384000,0,no,no,no,no
1209,10001210,110004,44,3.0,Graduate,21.0,416000,1824000,no,no,no,no
1210,10001211,110004,48,4.0,Under Graduate,24.0,672000,0,no,no,yes,no
1211,10001212,110011,59,1.0,Under Graduate,36.0,1048000,0,no,no,yes,no
1212,10001213,110001,32,4.0,Under Graduate,8.0,352000,0,no,no,no,no
1213,10001214,110001,25,4.0,Under Graduate,2.0,624000,696000,no,no,no,no
1214,10001215,110004,59,4.0,Graduate,36.0,120000,0,no,no,no,no
1215,10001216,110014,43,4.0,Post Graduate,20.0,304000,1152000,no,no,yes,no
1216,10001217,110001,48,1.0,Post Graduate,25.0,672000,0,no,yes,yes,no
1217,10001218,110001,42,1.0,Under Graduate,20.0,976000,0,no,no,yes,no
1218,10001219,110003,60,2.0,Under Graduate,36.0,784000,0,no,no,no,no
1219,10001220,110001,43,3.0,Graduate,18.0,640000,0,no,no,no,no
1220,10001221,110003,39,2.0,Under Graduate,17.0,1320000,0,no,no,yes,no
1221,10001222,110011,28,2.0,Under Graduate,5.0,968000,0,no,no,no,no
1222,10001223,110011,59,3.0,Graduate,37.0,160000,752000,no,no,no,no
1223,10001224,110003,43,1.0,Under Graduate,19.0,88000,728000,no,no,no,no
1224,10001225,110011,57,1.0,Post Graduate,35.0,360000,0,no,no,yes,no
1225,10001226,110001,28,2.0,Graduate,6.0,944000,0,no,no,no,yes
1226,10001227,110014,58,2.0,Under Graduate,36.0,112000,872000,no,no,yes,no
1227,10001228,110004,37,3.0,Graduate,13.0,240000,0,no,no,no,no
1228,10001229,110001,54,1.0,Under Graduate,30.0,360000,784000,no,no,no,no
1229,10001230,110001,54,3.0,Under Graduate,32.0,640000,0,no,no,yes,no
1230,10001231,110004,25,4.0,Graduate,1.0,200000,0,no,no,yes,no
1231,10001232,110001,64,1.0,Under Graduate,41.0,1152000,0,yes,yes,yes,no
1232,10001233,110001,41,4.0,Post Graduate,19.0,672000,2376000,no,no,yes,no
1233,10001234,110003,51,2.0,Under Graduate,29.0,176000,0,no,no,yes,no
1234,10001235,110011,42,3.0,Under Graduate,18.0,264000,0,no,no,yes,no
1235,10001236,110004,52,4.0,Post Graduate,28.0,480000,0,no,no,no,no
1236,10001237,110014,29,4.0,Graduate,6.0,648000,928000,no,no,yes,no
1237,10001238,110004,36,1.0,Post Graduate,13.0,1352000,0,yes,no,yes,yes
1238,10001239,110014,26,2.0,Post Graduate,2.0,504000,0,no,no,yes,no
1239,10001240,110004,49,2.0,Post Graduate,26.0,96000,872000,no,no,yes,no
1240,10001241,110014,50,4.0,Under Graduate,27.0,120000,808000,no,no,no,no
1241,10001242,110003,62,1.0,Post Graduate,38.0,312000,0,yes,yes,yes,no
1242,10001243,110004,27,4.0,Graduate,4.0,352000,0,no,no,yes,no
1243,10001244,110001,32,1.0,Under Graduate,10.0,880000,0,no,no,yes,no
1244,10001245,110003,31,3.0,Graduate,8.0,1040000,792000,no,no,no,yes
1245,10001246,110011,44,1.0,Post Graduate,21.0,328000,1024000,no,no,yes,no
1246,10001247,110011,46,1.0,Post Graduate,22.0,472000,1928000,no,no,yes,no
1247,10001248,110011,50,2.0,Under Graduate,28.0,312000,0,no,no,yes,no
1248,10001249,110014,42,4.0,Graduate,19.0,280000,0,no,no,yes,no
1249,10001250,110014,49,1.0,Graduate,27.0,640000,0,no,no,yes,no
1250,10001251,110014,45,1.0,Graduate,20.0,648000,0,no,no,yes,no
1251,10001252,110003,37,2.0,Post Graduate,13.0,248000,0,no,no,no,no
1252,10001253,110003,40,4.0,Post Graduate,17.0,744000,0,no,no,no,no
1253,10001254,110004,55,4.0,Under Graduate,33.0,360000,1632000,no,no,yes,no
1254,10001255,110003,34,2.0,Post Graduate,12.0,320000,0,no,no,yes,no
1255,10001256,110003,25,2.0,Post Graduate,1.0,640000,1480000,no,no,yes,no
1256,10001257,110001,29,1.0,Post Graduate,7.0,160000,0,no,no,yes,no
1257,10001258,110001,61,1.0,Post Graduate,37.0,328000,0,no,no,no,no
1258,10001259,110001,32,1.0,Under Graduate,8.0,248000,832000,no,no,yes,no
1259,10001260,110011,50,4.0,Graduate,27.0,280000,0,no,no,yes,no
1260,10001261,110003,55,3.0,Post Graduate,31.0,320000,1096000,no,no,yes,no
1261,10001262,110011,61,1.0,Post Graduate,39.0,672000,0,no,no,no,no
1262,10001263,110003,24,2.0,Post Graduate,1.0,424000,0,no,no,yes,no
1263,10001264,110001,33,4.0,Post Graduate,5.0,680000,0,no,no,yes,no
1264,10001265,110004,56,2.0,Under Graduate,33.0,1104000,0,no,no,yes,no
1265,10001266,110001,30,2.0,Post Graduate,2.0,568000,864000,no,no,no,no
1266,10001267,110014,62,1.0,Post Graduate,39.0,904000,0,no,no,no,no
1267,10001268,110003,48,2.0,Graduate,23.0,184000,0,no,yes,no,no
1268,10001269,110014,32,3.0,Under Graduate,9.0,496000,0,no,no,no,no
1269,10001270,110014,34,4.0,Post Graduate,11.0,112000,800000,no,no,yes,no
1270,10001271,110004,41,2.0,Post Graduate,18.0,480000,0,no,no,no,no
1271,10001272,110014,26,3.0,Under Graduate,4.0,752000,1888000,no,no,yes,no
1272,10001273,110014,62,3.0,Graduate,39.0,664000,0,no,no,yes,no
1273,10001274,110011,58,3.0,Post Graduate,35.0,1040000,3496000,yes,no,yes,yes
1274,10001275,110004,60,4.0,Under Graduate,37.0,488000,0,no,no,no,no
1275,10001276,110014,25,2.0,Under Graduate,2.0,736000,1424000,no,no,yes,no
1276,10001277,110004,40,2.0,Post Graduate,16.0,160000,936000,no,no,yes,no
1277,10001278,110003,43,2.0,Under Graduate,20.0,1552000,3424000,no,no,no,no
1278,10001279,110004,34,1.0,Under Graduate,10.0,592000,0,no,no,no,no
1279,10001280,110011,46,2.0,Post Graduate,22.0,672000,1160000,no,no,no,no
1280,10001281,110001,63,3.0,Graduate,40.0,784000,2664000,no,no,no,no
1281,10001282,110011,37,3.0,Under Graduate,15.0,416000,0,no,no,yes,no
1282,10001283,110011,49,1.0,Graduate,26.0,440000,1888000,no,no,no,no
1283,10001284,110004,28,4.0,Under Graduate,6.0,512000,936000,no,no,no,no
1284,10001285,110014,63,1.0,Under Graduate,40.0,1024000,1296000,no,no,yes,no
1285,10001286,110004,36,4.0,Graduate,13.0,904000,0,no,no,no,yes
1286,10001287,110004,27,3.0,Graduate,3.0,400000,0,no,no,no,no
1287,10001288,110011,40,4.0,Graduate,18.0,432000,0,no,no,no,no
1288,10001289,110004,61,1.0,Under Graduate,38.0,1032000,2928000,no,no,yes,no
1289,10001290,110011,44,4.0,Under Graduate,21.0,656000,0,no,no,no,no
1290,10001291,110004,60,4.0,Graduate,38.0,800000,0,no,no,yes,no
1291,10001292,110014,56,4.0,Under Graduate,34.0,352000,0,no,yes,no,no
1292,10001293,110014,54,4.0,Graduate,30.0,1312000,1872000,yes,no,yes,yes
1293,10001294,110014,54,2.0,Under Graduate,31.0,648000,968000,no,no,yes,no
1294,10001295,110003,32,1.0,Under Graduate,10.0,568000,2056000,no,no,yes,no
1295,10001296,110003,40,1.0,Post Graduate,17.0,224000,720000,no,no,no,no
1296,10001297,110011,28,3.0,Under Graduate,6.0,640000,1752000,no,no,yes,no
1297,10001298,110011,59,4.0,Graduate,35.0,720000,0,no,no,yes,no
1298,10001299,110003,36,1.0,Graduate,14.0,592000,0,no,no,yes,no
1299,10001300,110014,48,2.0,Post Graduate,25.0,112000,0,no,yes,yes,no
1300,10001301,110011,59,2.0,Graduate,36.0,184000,824000,no,no,yes,no
1301,10001302,110004,39,1.0,Under Graduate,17.0,1224000,2696000,no,no,no,no
1302,10001303,110001,40,3.0,Post Graduate,16.0,304000,0,no,no,no,no
1303,10001304,110004,27,2.0,Graduate,5.0,896000,3056000,no,yes,no,no
1304,10001305,110001,49,1.0,Under Graduate,26.0,1160000,3176000,no,no,no,no
1305,10001306,110014,30,2.0,Graduate,6.0,224000,704000,no,no,yes,no
1306,10001307,110011,32,4.0,Post Graduate,9.0,248000,0,no,no,yes,no
1307,10001308,110014,24,1.0,Under Graduate,2.0,1560000,0,no,no,yes,no
1308,10001309,110011,52,3.0,Post Graduate,24.0,400000,0,no,no,yes,no
1309,10001310,110003,36,4.0,Post Graduate,14.0,568000,0,no,no,no,no
1310,10001311,110001,60,3.0,Post Graduate,36.0,168000,0,no,no,no,no
1311,10001312,110004,35,2.0,Post Graduate,11.0,280000,1000000,no,no,no,no
1312,10001313,110011,44,1.0,Under Graduate,21.0,336000,0,no,no,yes,no
1313,10001314,110014,50,4.0,Post Graduate,27.0,624000,1128000,no,no,yes,no
1314,10001315,110011,30,4.0,Graduate,6.0,584000,0,no,no,no,no
1315,10001316,110003,47,2.0,Post Graduate,25.0,424000,1448000,no,no,no,no
1316,10001317,110003,26,2.0,Post Graduate,3.0,408000,984000,no,no,no,no
1317,10001318,110004,53,2.0,Post Graduate,30.0,320000,0,no,no,yes,no
1318,10001319,110014,50,1.0,Under Graduate,26.0,1424000,0,no,no,no,no
1319,10001320,110001,30,2.0,Under Graduate,6.0,280000,0,no,no,no,no
1320,10001321,110011,29,1.0,Graduate,7.0,1536000,0,no,no,yes,yes
1321,10001322,110004,25,1.0,Under Graduate,3.0,984000,0,no,no,no,no
1322,10001323,110004,30,2.0,Graduate,5.0,384000,0,yes,yes,yes,no
1323,10001324,110004,50,3.0,Graduate,26.0,360000,0,no,no,no,no
1324,10001325,110011,50,1.0,Under Graduate,28.0,120000,0,no,no,yes,no
1325,10001326,110001,48,1.0,Under Graduate,24.0,632000,960000,no,no,yes,no
1326,10001327,110001,30,4.0,Graduate,5.0,504000,0,no,yes,yes,no
1327,10001328,110014,59,2.0,Post Graduate,35.0,240000,0,no,no,yes,no
1328,10001329,110004,58,4.0,Under Graduate,36.0,1160000,3040000,no,no,no,yes
1329,10001330,110011,26,3.0,Graduate,4.0,256000,0,no,no,no,no
1330,10001331,110004,32,2.0,Under Graduate,9.0,512000,1792000,no,no,yes,no
1331,10001332,110011,29,1.0,Under Graduate,7.0,672000,0,no,no,yes,no
1332,10001333,110014,29,1.0,Graduate,5.0,168000,0,no,no,yes,no
1333,10001334,110001,60,4.0,Graduate,38.0,792000,0,no,no,yes,no
1334,10001335,110001,45,2.0,Under Graduate,22.0,280000,0,no,no,yes,no
1335,10001336,110003,48,1.0,Under Graduate,24.0,1440000,0,no,no,yes,no
1336,10001337,110011,34,1.0,Under Graduate,12.0,336000,0,no,no,yes,no
1337,10001338,110011,24,4.0,Graduate,0.0,1432000,0,no,no,no,yes
1338,10001339,110001,49,4.0,Post Graduate,27.0,336000,0,no,no,no,no
1339,10001340,110011,50,2.0,Graduate,25.0,1440000,2376000,no,no,yes,yes
1340,10001341,110001,33,4.0,Under Graduate,11.0,656000,0,no,no,no,no
1341,10001342,110001,40,2.0,Under Graduate,16.0,440000,1192000,no,no,no,no
1342,10001343,110011,34,2.0,Under Graduate,12.0,632000,0,no,no,yes,no
1343,10001344,110003,39,2.0,Post Graduate,17.0,384000,1720000,no,no,no,no
1344,10001345,110003,47,1.0,Under Graduate,25.0,744000,0,no,yes,yes,no
1345,10001346,110003,55,2.0,Post Graduate,32.0,184000,0,no,no,no,no
1346,10001347,110014,42,3.0,Under Graduate,20.0,400000,1600000,no,no,no,no
1347,10001348,110014,58,2.0,Under Graduate,34.0,680000,0,no,no,yes,no
1348,10001349,110001,36,1.0,Graduate,14.0,280000,776000,no,no,yes,no
1349,10001350,110011,24,3.0,Graduate,2.0,1368000,0,no,no,yes,yes
1350,10001351,110011,27,4.0,Graduate,2.0,232000,0,no,no,no,no
1351,10001352,110004,57,1.0,Post Graduate,35.0,672000,0,no,no,yes,no
1352,10001353,110003,49,4.0,Graduate,27.0,160000,0,no,no,yes,no
1353,10001354,110014,48,1.0,Post Graduate,25.0,112000,0,no,no,yes,no
1354,10001355,110014,33,1.0,Under Graduate,10.0,1432000,2856000,no,no,no,no
1355,10001356,110001,59,1.0,Under Graduate,37.0,384000,1264000,no,no,yes,no
1356,10001357,110011,40,1.0,Under Graduate,16.0,592000,0,no,no,yes,no
1357,10001358,110011,53,1.0,Under Graduate,29.0,424000,0,no,no,no,no
1358,10001359,110014,48,1.0,Graduate,25.0,664000,0,no,no,yes,no
1359,10001360,110014,62,2.0,Under Graduate,40.0,1368000,3464000,no,no,no,no
1360,10001361,110014,52,4.0,Under Graduate,28.0,680000,0,no,no,yes,no
1361,10001362,110011,48,4.0,Graduate,26.0,304000,0,no,no,yes,no
1362,10001363,110004,29,3.0,Under Graduate,5.0,680000,1256000,no,no,yes,no
1363,10001364,110001,30,1.0,Under Graduate,8.0,632000,0,no,no,no,no
1364,10001365,110003,42,4.0,Under Graduate,19.0,552000,0,no,no,no,no
1365,10001366,110011,58,3.0,Post Graduate,35.0,344000,0,no,no,yes,no
1366,10001367,110003,58,2.0,Under Graduate,34.0,264000,808000,no,no,yes,no
1367,10001368,110011,60,3.0,Post Graduate,38.0,336000,1192000,no,no,no,no
1368,10001369,110004,44,4.0,Post Graduate,21.0,320000,976000,no,no,yes,no
1369,10001370,110003,55,1.0,Post Graduate,33.0,344000,0,no,no,no,no
1370,10001371,110003,28,4.0,Post Graduate,5.0,160000,936000,no,no,no,no
1371,10001372,110003,56,3.0,Under Graduate,32.0,520000,1776000,no,no,yes,no
1372,10001373,110003,37,3.0,Under Graduate,13.0,1112000,3864000,no,no,yes,yes
1373,10001374,110001,58,3.0,Post Graduate,35.0,1080000,0,no,no,yes,yes
1374,10001375,110014,57,3.0,Post Graduate,34.0,672000,0,no,no,yes,no
1375,10001376,110004,48,1.0,Post Graduate,26.0,1432000,0,no,no,no,yes
1376,10001377,110001,61,4.0,Graduate,39.0,360000,688000,no,no,no,no
1377,10001378,110001,25,2.0,Under Graduate,3.0,872000,0,no,no,yes,no
1378,10001379,110014,52,4.0,Post Graduate,29.0,272000,0,no,no,yes,no
1379,10001380,110003,60,1.0,Under Graduate,37.0,1296000,0,no,no,yes,no
1380,10001381,110003,58,2.0,Under Graduate,34.0,840000,0,no,no,yes,no
1381,10001382,110004,36,3.0,Graduate,12.0,176000,0,no,no,yes,no
1382,10001383,110001,32,2.0,Under Graduate,8.0,656000,1424000,no,no,yes,no
1383,10001384,110014,63,4.0,Graduate,41.0,840000,1840000,no,yes,yes,no
1384,10001385,110001,53,1.0,Post Graduate,31.0,496000,0,no,no,yes,no
1385,10001386,110011,55,2.0,Under Graduate,31.0,656000,664000,no,no,no,no
1386,10001387,110004,25,4.0,Under Graduate,3.0,576000,0,no,no,yes,no
1387,10001388,110014,33,4.0,Under Graduate,10.0,304000,0,no,no,yes,no
1388,10001389,110014,50,4.0,Under Graduate,28.0,200000,0,no,no,no,no
1389,10001390,110003,43,1.0,Post Graduate,15.0,160000,0,no,no,yes,no
1390,10001391,110011,27,4.0,Graduate,3.0,640000,0,no,no,yes,no
1391,10001392,110014,42,3.0,Under Graduate,18.0,672000,0,no,no,no,no
1392,10001393,110003,45,1.0,Under Graduate,23.0,264000,0,no,no,yes,no
1393,10001394,110014,60,3.0,Post Graduate,37.0,440000,0,no,no,yes,no
1394,10001395,110004,50,2.0,Graduate,27.0,264000,0,no,no,no,no
1395,10001396,110003,45,4.0,Post Graduate,23.0,1520000,2440000,no,no,no,yes
1396,10001397,110003,40,1.0,Post Graduate,18.0,344000,1264000,no,no,no,no
1397,10001398,110001,63,3.0,Post Graduate,41.0,360000,0,no,no,yes,no
1398,10001399,110011,40,1.0,Under Graduate,18.0,1128000,0,no,no,no,no
1399,10001400,110011,38,4.0,Under Graduate,16.0,552000,0,no,no,yes,no
1400,10001401,110001,30,4.0,Graduate,8.0,624000,0,no,no,yes,no
1401,10001402,110003,38,1.0,Post Graduate,15.0,672000,0,no,no,yes,no
1402,10001403,110004,53,1.0,Graduate,29.0,1376000,0,no,no,no,yes
1403,10001404,110004,30,4.0,Under Graduate,6.0,408000,1232000,no,yes,no,no
1404,10001405,110004,56,1.0,Post Graduate,28.0,600000,0,no,no,yes,no
1405,10001406,110014,44,1.0,Graduate,22.0,1464000,0,yes,no,yes,yes
1406,10001407,110003,51,4.0,Post Graduate,23.0,160000,0,no,no,yes,no
1407,10001408,110011,61,2.0,Post Graduate,39.0,808000,2352000,no,no,yes,yes
1408,10001409,110014,38,1.0,Post Graduate,14.0,1032000,0,no,no,yes,yes
1409,10001410,110004,39,2.0,Under Graduate,17.0,504000,0,no,no,no,no
